2.4400000000e-01	-1.7419983630e-06	4.0394247859e-08
2.4450000000e-01	-1.7559861520e-06	4.0395063723e-08
2.4500000000e-01	-1.7699535240e-06	4.0395879620e-08
2.4550000000e-01	-1.7839012082e-06	4.0396695550e-08
2.4600000000e-01	-1.7978299313e-06	4.0397511513e-08
2.4650000000e-01	-1.8117404180e-06	4.0398327509e-08
2.4700000000e-01	-1.8256333906e-06	4.0399143538e-08
2.4750000000e-01	-1.8395095695e-06	4.0399959600e-08
2.4800000000e-01	-1.8533696732e-06	4.0400775695e-08
2.4850000000e-01	-1.8672144184e-06	4.0401591823e-08
2.4900000000e-01	-1.8810445201e-06	4.0402407984e-08
2.4950000000e-01	-1.8948606916e-06	4.0403224177e-08
2.5000000000e-01	-1.9086636448e-06	4.0404040404e-08
2.5050000000e-01	-1.9224540900e-06	4.0404856664e-08
2.5100000000e-01	-1.9362327366e-06	4.0405672956e-08
2.5150000000e-01	-1.9500002925e-06	4.0406489282e-08
2.5200000000e-01	-1.9637574646e-06	4.0407305641e-08
2.5250000000e-01	-1.9775049589e-06	4.0408122033e-08
2.5300000000e-01	-1.9912434803e-06	4.0408938457e-08
2.5350000000e-01	-2.0049737332e-06	4.0409754915e-08
2.5400000000e-01	-2.0186964212e-06	4.0410571405e-08
2.5450000000e-01	-2.0324122473e-06	4.0411387929e-08
2.5500000000e-01	-2.0461219141e-06	4.0412204486e-08
2.5550000000e-01	-2.0598261238e-06	4.0413021075e-08
2.5600000000e-01	-2.0735255785e-06	4.0413837698e-08
2.5650000000e-01	-2.0872209798e-06	4.0414654354e-08
2.5700000000e-01	-2.1009130297e-06	4.0415471042e-08
2.5750000000e-01	-2.1146024299e-06	4.0416287764e-08
2.5800000000e-01	-2.1282898824e-06	4.0417104519e-08
2.5850000000e-01	-2.1419760895e-06	4.0417921306e-08
2.5900000000e-01	-2.1556617538e-06	4.0418738127e-08
2.5950000000e-01	-2.1693475783e-06	4.0419554981e-08
2.6000000000e-01	-2.1830342669e-06	4.0420371867e-08
2.6050000000e-01	-2.1967225237e-06	4.0421188787e-08
2.6100000000e-01	-2.2104130541e-06	4.0422005740e-08
2.6150000000e-01	-2.2241065640e-06	4.0422822726e-08
2.6200000000e-01	-2.2378037606e-06	4.0423639745e-08
2.6250000000e-01	-2.2515053519e-06	4.0424456796e-08
2.6300000000e-01	-2.2652120474e-06	4.0425273881e-08
